timestamp,label,conf,p_neutro,p_miedo,p_ira,p_alegria
1767823580.0365837,miedo,0.9949,0.005056,0.994864,0.000079,0.000001
1767823581.045439,miedo,0.9920,0.007981,0.992001,0.000018,0.000000
1767823582.030526,miedo,0.9804,0.019495,0.980418,0.000087,0.000000
1767823582.9949625,miedo,0.9493,0.050174,0.949289,0.000536,0.000001
1767823584.0049913,miedo,0.9147,0.084219,0.914710,0.001070,0.000001
1767823584.9833808,miedo,0.8789,0.119365,0.878901,0.001732,0.000002
1767823585.968161,miedo,0.8187,0.179192,0.818743,0.002063,0.000002
1767823586.9903307,miedo,0.6487,0.348263,0.648657,0.003076,0.000004
1767823587.9875515,miedo,0.4997,0.496372,0.499690,0.003932,0.000006
1767823588.9948094,neutro,0.6431,0.643124,0.350910,0.005958,0.000008
1767823589.9605386,neutro,0.7601,0.760123,0.232356,0.007512,0.000010
1767823590.961151,neutro,0.7125,0.712525,0.280246,0.007219,0.000010
1767823591.9619718,neutro,0.5481,0.548099,0.445711,0.006182,0.000008
1767823592.9796448,miedo,0.5843,0.410666,0.584309,0.005019,0.000006
1767823593.9491012,miedo,0.7275,0.269758,0.727503,0.002734,0.000004
1767823594.9818344,miedo,0.8736,0.125844,0.873604,0.000551,0.000002
1767823595.9528878,miedo,0.8620,0.137391,0.862018,0.000589,0.000002
1767823596.9118676,miedo,0.7148,0.282652,0.714757,0.002586,0.000005
1767823597.9013696,miedo,0.5757,0.419839,0.575694,0.004461,0.000005
1767823598.8879414,miedo,0.5005,0.494272,0.500541,0.005181,0.000006
1767823599.8731475,miedo,0.5057,0.489107,0.505703,0.005184,0.000006
1767823600.873863,miedo,0.5323,0.462616,0.532273,0.005105,0.000006
1767823601.8747,miedo,0.6950,0.301955,0.694975,0.003068,0.000003
1767823602.8649359,miedo,0.8750,0.123927,0.875021,0.001050,0.000002
1767823603.8181977,miedo,0.9912,0.008775,0.991178,0.000047,0.000001
1767823604.8642313,miedo,0.9958,0.004146,0.995843,0.000011,0.000000
1767823605.84985,miedo,0.9961,0.003894,0.996098,0.000008,0.000000
1767823606.8332033,miedo,0.9969,0.003062,0.996935,0.000004,0.000000
1767823607.8335423,miedo,0.9973,0.002654,0.997337,0.000009,0.000000
1767823608.8136966,miedo,0.9972,0.002753,0.997228,0.000019,0.000001
1767823609.8177898,miedo,0.9975,0.002477,0.997504,0.000019,0.000001
1767823610.803252,miedo,0.9974,0.002539,0.997441,0.000019,0.000001
1767823611.7710235,miedo,0.9967,0.003289,0.996690,0.000020,0.000001
1767823612.7376246,miedo,0.9966,0.003403,0.996583,0.000013,0.000001
1767823613.7227087,miedo,0.9969,0.003142,0.996853,0.000004,0.000001
1767823614.7077415,miedo,0.9968,0.003212,0.996784,0.000003,0.000001
1767823615.6938019,miedo,0.9965,0.003516,0.996479,0.000004,0.000001
1767823616.7118227,miedo,0.9962,0.003756,0.996239,0.000004,0.000001
1767823617.6973493,miedo,0.9955,0.004464,0.995531,0.000004,0.000001
1767823618.6990016,miedo,0.9949,0.005140,0.994853,0.000005,0.000002
1767823619.645544,miedo,0.9935,0.006513,0.993478,0.000007,0.000002
1767823620.6220164,miedo,0.9924,0.007561,0.992428,0.000008,0.000003
1767823621.603566,miedo,0.9917,0.008323,0.991662,0.000011,0.000004
1767823622.5671546,miedo,0.9924,0.007611,0.992375,0.000010,0.000003
1767823623.5517788,miedo,0.9936,0.006354,0.993634,0.000009,0.000003
1767823624.5231233,miedo,0.9902,0.008500,0.990172,0.001312,0.000016
1767823625.5235026,miedo,0.8345,0.133458,0.834526,0.031912,0.000104
1767823626.511779,miedo,0.6834,0.282414,0.683434,0.033102,0.001049
1767823627.482022,miedo,0.5245,0.439806,0.524497,0.033623,0.002074
1767823628.4995015,neutro,0.5957,0.595742,0.365814,0.034736,0.003708
1767823629.459126,neutro,0.7453,0.745327,0.213141,0.034990,0.006542
1767823630.4649155,neutro,0.7260,0.726038,0.251396,0.010600,0.011966
1767823631.450741,neutro,0.7310,0.730993,0.246774,0.010825,0.011408
1767823632.4362874,neutro,0.6636,0.663564,0.314423,0.011620,0.010393
1767823633.4210355,neutro,0.5723,0.572251,0.388051,0.029071,0.010627
1767823634.406033,neutro,0.5467,0.546669,0.400312,0.044534,0.008485
1767823635.349351,neutro,0.5789,0.578863,0.373256,0.043229,0.004651
1767823636.3400118,neutro,0.5941,0.594092,0.358297,0.042770,0.004842
1767823637.3420014,neutro,0.6587,0.658684,0.293916,0.041616,0.005784
1767823638.3119023,neutro,0.7754,0.775435,0.195611,0.023653,0.005301
1767823639.3453634,neutro,0.7848,0.784826,0.193679,0.007018,0.014477
1767823640.316209,neutro,0.7781,0.778078,0.198368,0.002529,0.021026
1767823641.3180027,neutro,0.7355,0.735468,0.227425,0.001953,0.035154
1767823642.2865326,neutro,0.7251,0.725080,0.225860,0.002196,0.046864
1767823643.2870214,neutro,0.6604,0.660427,0.291764,0.001792,0.046018
1767823644.2752402,neutro,0.6423,0.642325,0.319080,0.002082,0.036513
1767823645.225472,neutro,0.6797,0.679719,0.279287,0.007143,0.033850
1767823646.255337,neutro,0.7352,0.735241,0.236397,0.007184,0.021177
1767823647.255335,neutro,0.7762,0.776166,0.201188,0.007049,0.015597
1767823648.2087572,neutro,0.8195,0.819503,0.152224,0.007372,0.020900
1767823649.1999397,neutro,0.8514,0.851440,0.102755,0.014628,0.031177
1767823650.1342807,neutro,0.8311,0.831117,0.121416,0.013756,0.033712
1767823651.1354537,neutro,0.8239,0.823946,0.118178,0.014522,0.043353
1767823652.1226106,neutro,0.8221,0.822113,0.117771,0.015069,0.045046
1767823653.0883713,neutro,0.8301,0.830143,0.089051,0.015233,0.065572
1767823654.0547552,neutro,0.8072,0.807156,0.061851,0.007589,0.123404
1767823655.0411556,neutro,0.7992,0.799238,0.026599,0.003135,0.171028
1767823656.0113893,neutro,0.8069,0.806918,0.020376,0.002714,0.169992
1767823657.0085917,neutro,0.7983,0.798346,0.018079,0.003057,0.180518
1767823657.983806,neutro,0.8090,0.808967,0.017915,0.003652,0.169467
1767823658.961964,neutro,0.8683,0.868291,0.019566,0.003819,0.108323
1767823659.9487183,neutro,0.8644,0.864383,0.065676,0.005062,0.064879
1767823660.9649327,neutro,0.7905,0.790497,0.070965,0.004777,0.133761
1767823661.9329681,neutro,0.7971,0.797061,0.070747,0.003865,0.128326
1767823662.8874097,neutro,0.7870,0.787027,0.085660,0.003856,0.123458
1767823663.857181,neutro,0.7650,0.764969,0.097746,0.005048,0.132236
1767823664.8651931,neutro,0.8136,0.813581,0.056456,0.005186,0.124777
1767823665.8602924,neutro,0.8921,0.892138,0.052223,0.005597,0.050042
1767823666.8257263,neutro,0.8378,0.837840,0.060109,0.006424,0.095627
1767823667.7805884,neutro,0.8415,0.841475,0.046553,0.005755,0.106216
1767823668.7286034,neutro,0.8177,0.817723,0.035950,0.004307,0.142020
1767823669.7330065,neutro,0.8065,0.806506,0.030801,0.002864,0.159829
1767823670.6839259,neutro,0.7524,0.752385,0.026279,0.002008,0.219328
1767823671.668819,neutro,0.7174,0.717447,0.014889,0.000956,0.266708
1767823672.6705737,neutro,0.6721,0.672142,0.012066,0.000501,0.315291
1767823673.697509,neutro,0.7114,0.711382,0.018517,0.001191,0.268910
1767823674.6642385,neutro,0.6986,0.698564,0.038322,0.003654,0.259461
1767823675.6466017,neutro,0.7046,0.704622,0.062210,0.004720,0.228447
1767823676.6306286,neutro,0.6677,0.667675,0.203413,0.005148,0.123764
1767823677.660854,neutro,0.5408,0.540751,0.400065,0.005023,0.054160
1767823678.6309686,miedo,0.5870,0.360197,0.586992,0.004171,0.048641
1767823679.5974298,miedo,0.7458,0.214305,0.745794,0.001774,0.038127
1767823680.616231,miedo,0.7762,0.197931,0.776241,0.001389,0.024440
1767823681.6007957,miedo,0.6603,0.302004,0.660296,0.002657,0.035044
1767823682.6175647,miedo,0.4956,0.453675,0.495586,0.003541,0.047199
1767823683.549885,neutro,0.5523,0.552336,0.348110,0.005141,0.094413
1767823684.5368366,neutro,0.6456,0.645638,0.219763,0.006910,0.127689
1767823685.5382173,neutro,0.6966,0.696562,0.173066,0.007723,0.122649
1767823686.4929767,neutro,0.7122,0.712217,0.158661,0.007154,0.121968
1767823687.4804945,neutro,0.7264,0.726422,0.147327,0.009408,0.116843
1767823688.482292,neutro,0.7910,0.791042,0.126359,0.010074,0.072525
1767823689.4902742,neutro,0.8147,0.814727,0.133058,0.010109,0.042106
1767823690.4902248,neutro,0.6767,0.676723,0.287067,0.008647,0.027563
1767823691.4996734,neutro,0.5997,0.599680,0.376857,0.007932,0.015530
1767823692.4585834,neutro,0.5575,0.557481,0.428739,0.005193,0.008587
1767823693.4653032,miedo,0.5068,0.484220,0.506834,0.003266,0.005679
1767823694.4356167,miedo,0.6108,0.387580,0.610845,0.001392,0.000182
1767823695.3960507,miedo,0.5124,0.426753,0.512408,0.030470,0.030368
1767823696.3811657,neutro,0.4522,0.452248,0.422264,0.034944,0.090543
1767823697.3724663,miedo,0.3844,0.349310,0.384402,0.085438,0.180850
1767823698.3823197,alegria,0.3290,0.275187,0.282365,0.113427,0.329021
1767823699.4118428,alegria,0.4124,0.262096,0.123933,0.201537,0.412434
1767823700.4297762,alegria,0.4095,0.322050,0.073981,0.194453,0.409516
1767823701.5157669,alegria,0.3643,0.296971,0.111976,0.226741,0.364312
1767823702.5328987,neutro,0.4555,0.455542,0.075597,0.190797,0.278065
1767823703.4741256,neutro,0.5684,0.568362,0.132119,0.166288,0.133231
1767823704.4762983,neutro,0.7276,0.727574,0.138826,0.082663,0.050937
1767823705.4118137,neutro,0.7100,0.710037,0.167964,0.072149,0.049850
1767823706.4430213,neutro,0.8026,0.802576,0.122378,0.039727,0.035318
1767823707.4588175,neutro,0.8010,0.801029,0.140156,0.027588,0.031227
1767823708.4419587,neutro,0.8356,0.835629,0.106054,0.026771,0.031546
1767823709.4122663,neutro,0.7703,0.770319,0.175996,0.023209,0.030476
1767823710.3923743,neutro,0.7974,0.797448,0.185775,0.012311,0.004466
1767823711.347596,neutro,0.7593,0.759335,0.227730,0.008227,0.004707
1767823712.3646495,neutro,0.6518,0.651831,0.325556,0.016048,0.006565
1767823713.3495812,neutro,0.5527,0.552730,0.418296,0.024502,0.004471
1767823714.349145,neutro,0.5301,0.530063,0.426237,0.036658,0.007042
1767823715.3533611,neutro,0.4874,0.487421,0.441984,0.050993,0.019601
1767823716.316586,miedo,0.4777,0.443523,0.477738,0.052504,0.026235
1767823717.3027928,miedo,0.4735,0.454929,0.473519,0.045315,0.026237
1767823718.273212,neutro,0.4802,0.480208,0.442993,0.039087,0.037712
1767823719.255837,neutro,0.5069,0.506899,0.406764,0.027002,0.059335
1767823720.2558167,neutro,0.5226,0.522619,0.410116,0.013701,0.053564
1767823721.2218661,neutro,0.5205,0.520471,0.415475,0.013199,0.050856
1767823722.1943545,neutro,0.4997,0.499742,0.406125,0.041240,0.052893
1767823723.214145,neutro,0.5073,0.507280,0.346074,0.105951,0.040694
1767823724.2007716,miedo,0.4515,0.405941,0.451460,0.125927,0.016672
1767823725.147765,miedo,0.5382,0.327457,0.538198,0.124615,0.009730
1767823726.1344757,miedo,0.5867,0.284279,0.586738,0.123749,0.005234
1767823727.1171615,miedo,0.6569,0.248769,0.656906,0.092953,0.001372
1767823728.1155531,miedo,0.8065,0.169368,0.806461,0.023577,0.000594
1767823729.1052763,miedo,0.8289,0.167120,0.828864,0.003590,0.000425
1767823730.1072187,miedo,0.8523,0.142789,0.852284,0.004435,0.000492
1767823731.0371404,miedo,0.9016,0.092531,0.901600,0.005364,0.000505
1767823732.0096877,miedo,0.9185,0.075039,0.918478,0.005940,0.000543
1767823732.9795613,miedo,0.8193,0.165544,0.819338,0.013426,0.001692
1767823733.9800909,miedo,0.6448,0.332468,0.644808,0.016174,0.006549
1767823734.981659,neutro,0.5016,0.501603,0.469069,0.015262,0.014066
1767823735.9596164,neutro,0.6627,0.662744,0.302927,0.014606,0.019723
1767823736.911699,neutro,0.7348,0.734750,0.219205,0.015819,0.030226
1767823737.9164727,neutro,0.7488,0.748776,0.207493,0.009053,0.034677
1767823738.9012399,neutro,0.6064,0.606388,0.357553,0.005913,0.030146
1767823739.902463,neutro,0.6066,0.606550,0.360314,0.005812,0.027324
1767823740.9580197,neutro,0.6293,0.629257,0.342361,0.004722,0.023660
1767823741.9903011,neutro,0.7485,0.748539,0.235872,0.002226,0.013362
1767823742.989999,neutro,0.8232,0.823160,0.166226,0.000906,0.009708
1767823744.0063157,neutro,0.9797,0.979714,0.010322,0.000231,0.009734
1767823745.021017,neutro,0.9931,0.993088,0.001237,0.000022,0.005653
1767823745.9986205,neutro,0.9939,0.993902,0.001045,0.000011,0.005042
1767823746.9992833,neutro,0.9915,0.991549,0.001012,0.000016,0.007424
1767823748.0002093,neutro,0.9924,0.992363,0.000348,0.000017,0.007272
1767823748.9873273,neutro,0.9921,0.992141,0.000358,0.000020,0.007481
1767823749.966396,neutro,0.9927,0.992654,0.000349,0.000018,0.006979
1767823750.952829,neutro,0.9940,0.994042,0.000336,0.000016,0.005607
1767823751.9591126,neutro,0.9966,0.996569,0.000463,0.000011,0.002957
1767823752.9412863,neutro,0.9967,0.996680,0.001455,0.000008,0.001858
1767823753.8962889,neutro,0.9945,0.994474,0.001802,0.000008,0.003716
1767823754.8956125,neutro,0.9936,0.993580,0.001910,0.000013,0.004497
1767823755.9148452,neutro,0.9874,0.987373,0.008256,0.000018,0.004353
1767823756.8794181,neutro,0.8946,0.894552,0.101001,0.000036,0.004410
1767823757.865936,neutro,0.7840,0.783996,0.211651,0.000072,0.004281
1767823758.821084,neutro,0.7718,0.771787,0.220478,0.000083,0.007652
1767823759.8384187,neutro,0.7667,0.766668,0.222273,0.000082,0.010977
1767823760.8030744,neutro,0.7724,0.772432,0.216125,0.000079,0.011364
1767823761.8402483,neutro,0.8194,0.819411,0.125672,0.000113,0.054804
1767823762.926746,neutro,0.9099,0.909947,0.015626,0.001684,0.072743
1767823763.9278932,neutro,0.7453,0.745270,0.016985,0.009996,0.227748
1767823764.9162166,neutro,0.6726,0.672599,0.015423,0.010095,0.301883
1767823765.863983,neutro,0.6668,0.666760,0.015312,0.010153,0.307775
1767823766.849774,neutro,0.7102,0.710239,0.012963,0.010151,0.266647
1767823767.7974622,neutro,0.7246,0.724583,0.012887,0.008556,0.253974
1767823768.724352,neutro,0.8935,0.893486,0.004911,0.000243,0.101360
1767823769.6603174,neutro,0.9619,0.961938,0.007034,0.000151,0.030877
1767823770.5879269,neutro,0.9580,0.957964,0.009410,0.000105,0.032522
1767823771.506489,neutro,0.9501,0.950119,0.011789,0.000066,0.038025
1767823772.4278574,neutro,0.9471,0.947141,0.012718,0.000066,0.040074
1767823773.3471615,neutro,0.9476,0.947559,0.012605,0.000066,0.039771
1767823774.3646233,neutro,0.9187,0.918714,0.012095,0.000117,0.069074
1767823775.382303,neutro,0.9134,0.913433,0.019172,0.000172,0.067223
1767823776.3832417,neutro,0.8489,0.848882,0.082053,0.000864,0.068201
1767823777.3835433,neutro,0.7359,0.735902,0.183033,0.014684,0.066380
1767823778.3533564,neutro,0.6797,0.679720,0.241066,0.020316,0.058898
1767823779.3856003,neutro,0.6258,0.625833,0.272908,0.078399,0.022859
1767823780.3646586,neutro,0.5619,0.561946,0.314027,0.107253,0.016775
1767823781.3247876,neutro,0.5150,0.514969,0.339169,0.137871,0.007991
1767823782.2758317,neutro,0.5029,0.502907,0.370579,0.124651,0.001864
1767823783.2248228,miedo,0.4519,0.427338,0.451878,0.119389,0.001395
1767823784.2099788,neutro,0.4734,0.473382,0.463468,0.062958,0.000191
1767823785.179749,neutro,0.5146,0.514573,0.449650,0.035533,0.000244
1767823786.1310859,neutro,0.5918,0.591753,0.400553,0.007470,0.000223
1767823787.0987291,neutro,0.7244,0.724374,0.266911,0.008347,0.000368
1767823788.084706,neutro,0.8440,0.843989,0.126234,0.028297,0.001480
1767823789.0867052,neutro,0.8532,0.853175,0.082747,0.060214,0.003865
1767823790.0758502,neutro,0.7787,0.778726,0.128455,0.085757,0.007062
1767823791.0369904,neutro,0.7237,0.723719,0.143915,0.116269,0.016097
1767823792.059583,neutro,0.6285,0.628463,0.194418,0.158637,0.018482
1767823793.0437622,neutro,0.6108,0.610811,0.197749,0.174064,0.017376
1767823793.9576576,neutro,0.5887,0.588698,0.239732,0.152880,0.018690
1767823794.89658,neutro,0.6923,0.692329,0.157424,0.130431,0.019816
1767823795.884161,neutro,0.7715,0.771466,0.100825,0.105217,0.022492
1767823796.886254,neutro,0.8013,0.801274,0.049512,0.070726,0.078488
1767823797.879784,neutro,0.7726,0.772554,0.045638,0.046767,0.135041
1767823798.8497987,neutro,0.7825,0.782463,0.001995,0.039556,0.175986
1767823799.7715933,neutro,0.7385,0.738543,0.001945,0.038070,0.221442
1767823800.7932303,neutro,0.6822,0.682225,0.002143,0.034061,0.281571
1767823801.8251345,neutro,0.6725,0.672484,0.001958,0.026617,0.298942
1767823802.7623632,neutro,0.6141,0.614096,0.001769,0.018611,0.365525
1767823803.7288518,neutro,0.5192,0.519225,0.002337,0.017486,0.460952
1767823804.69793,alegria,0.5535,0.424173,0.002632,0.019710,0.553484
1767823805.6822512,alegria,0.5955,0.384080,0.002706,0.017711,0.595504
1767823806.6677363,alegria,0.5354,0.444294,0.002432,0.017904,0.535370
1767823807.6022205,neutro,0.5311,0.531124,0.001988,0.018517,0.448371
1767823808.6029284,neutro,0.6013,0.601307,0.001122,0.018865,0.378706
1767823809.6190653,neutro,0.6983,0.698296,0.000580,0.016652,0.284472
1767823810.6206899,neutro,0.7436,0.743595,0.000001,0.018828,0.237576
1767823811.6147914,neutro,0.7023,0.702344,0.000000,0.029757,0.267899
1767823812.5736952,neutro,0.7006,0.700593,0.000000,0.029853,0.269554
1767823813.5578454,neutro,0.7161,0.716120,0.000001,0.046765,0.237114
1767823814.5526261,neutro,0.7077,0.707699,0.000001,0.076014,0.216287
1767823815.5531485,neutro,0.7042,0.704222,0.000001,0.110098,0.185679
1767823816.5573056,neutro,0.6729,0.672894,0.000000,0.137137,0.189968
1767823817.5528696,neutro,0.6549,0.654900,0.000001,0.180076,0.165024
1767823818.5748117,neutro,0.6605,0.660482,0.000002,0.203415,0.136101
1767823819.545365,neutro,0.6534,0.653354,0.000002,0.190469,0.156175
1767823820.4902093,neutro,0.6955,0.695519,0.000002,0.183428,0.121051
1767823821.4741738,neutro,0.7817,0.781725,0.000100,0.147457,0.070718
1767823822.443317,neutro,0.8273,0.827277,0.000133,0.114721,0.057869
1767823823.435282,neutro,0.8679,0.867936,0.000144,0.083107,0.048814
1767823824.3809206,neutro,0.9243,0.924320,0.000269,0.073946,0.001465
1767823825.3534935,neutro,0.9465,0.946469,0.000624,0.052780,0.000127
1767823826.3392558,neutro,0.9253,0.925277,0.000565,0.074007,0.000151
1767823827.3402286,neutro,0.9268,0.926767,0.000537,0.072548,0.000149
1767823828.3269148,neutro,0.9276,0.927639,0.000535,0.071670,0.000156
1767823829.2705421,neutro,0.9270,0.927020,0.000426,0.072432,0.000122
1767823830.2705975,neutro,0.9274,0.927444,0.000077,0.072372,0.000107
1767823831.2781947,neutro,0.9457,0.945718,0.000037,0.054199,0.000046
1767823832.2644808,neutro,0.9480,0.948041,0.000033,0.050393,0.001533
1767823833.2012947,neutro,0.9338,0.933831,0.000024,0.059627,0.006519
1767823834.2243123,neutro,0.9188,0.918758,0.000008,0.074657,0.006577
1767823835.1992056,neutro,0.9154,0.915387,0.000003,0.078037,0.006573
1767823836.1693454,neutro,0.9047,0.904698,0.000018,0.088699,0.006584
1767823837.141031,neutro,0.8884,0.888393,0.000019,0.106491,0.005098
1767823838.0904796,neutro,0.8838,0.883788,0.000019,0.105165,0.011028
1767823839.092854,neutro,0.8861,0.886130,0.000019,0.089375,0.024477
1767823840.074052,neutro,0.8707,0.870654,0.000025,0.081341,0.047980
1767823841.0682254,neutro,0.7760,0.775967,0.002750,0.121215,0.100069
1767823842.087831,neutro,0.6570,0.657048,0.003842,0.237968,0.101142
1767823843.0688815,neutro,0.5333,0.533311,0.009117,0.356147,0.101425
1767823844.0546713,ira,0.5075,0.393036,0.009380,0.507506,0.090078
1767823845.0714965,ira,0.5159,0.404106,0.012697,0.515897,0.067300
1767823846.057452,ira,0.4582,0.338349,0.188215,0.458244,0.015191
1767823847.0593624,neutro,0.3634,0.363431,0.306243,0.315949,0.014377
1767823848.0238411,neutro,0.4423,0.442347,0.301137,0.253234,0.003282
1767823849.0284731,neutro,0.5186,0.518607,0.350246,0.128959,0.002188
1767823850.0202465,neutro,0.5179,0.517880,0.364383,0.116222,0.001515
1767823850.9966626,neutro,0.6288,0.628816,0.189399,0.179380,0.002405
1767823851.9588993,neutro,0.6952,0.695197,0.093519,0.208309,0.002976
1767823852.942128,neutro,0.7029,0.702947,0.145786,0.148036,0.003230
1767823853.92739,neutro,0.6853,0.685290,0.198232,0.113940,0.002538
1767823854.9426084,neutro,0.6833,0.683292,0.194496,0.119702,0.002510
1767823855.8653266,neutro,0.7189,0.718888,0.219563,0.059784,0.001766
1767823856.8763113,neutro,0.7151,0.715090,0.254233,0.029738,0.000938
1767823857.8774707,neutro,0.7363,0.736284,0.208954,0.054070,0.000692
1767823858.8942897,neutro,0.7803,0.780335,0.114254,0.104980,0.000431
1767823859.8962603,neutro,0.7055,0.705466,0.106381,0.187467,0.000686
1767823860.8808923,neutro,0.6349,0.634850,0.089612,0.274879,0.000659
1767823861.8856046,neutro,0.6358,0.635805,0.033030,0.327837,0.003328
1767823862.8335257,neutro,0.6461,0.646134,0.039140,0.311292,0.003435
1767823863.788246,neutro,0.6586,0.658612,0.038942,0.299078,0.003368
1767823864.8059154,neutro,0.6691,0.669079,0.039660,0.288110,0.003150
1767823865.777138,neutro,0.6803,0.680280,0.036441,0.280177,0.003101
1767823866.7715576,neutro,0.6802,0.680169,0.036655,0.282635,0.000541
1767823867.755976,neutro,0.6386,0.638563,0.032160,0.328328,0.000949
1767823868.796808,neutro,0.6007,0.600698,0.050601,0.340748,0.007954
